"DEMO_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"200101","Total population (thousands)","NER","Niger","2021","2021",24786,,
"200144","Population aged 15-24 years (thousands)","KIR","Kiribati","2021","2021",23,,
"200343","Population aged 14 years or younger (thousands)","BDI","Burundi","2021","2021",5763,,
"200345","Population aged 25-64 years (thousands) ","RUS","Russian Federation","2021","2021",82976,,
"NY_GDP_PCAP_PP_CD","GDP per capita, PPP (current international $)","CHE","Switzerland","2021","2021",75980,,
"200144","Population aged 15-24 years (thousands)","ISR","Israel","2021","2021",1331,,
"200343","Population aged 14 years or younger (thousands)","BRA","Brazil","2021","2021",44216,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","TJK","Tajikistan","2021","2021",0.2,,
"200144","Population aged 15-24 years (thousands)","GAB","Gabon","2021","2021",405,,
"200343","Population aged 14 years or younger (thousands)","DZA","Algeria","2021","2021",13456,,
"200345","Population aged 25-64 years (thousands) ","VNM","Viet Nam","2021","2021",52916,,
"200144","Population aged 15-24 years (thousands)","NIU","Niue","2021","2021",,"n","Magnitude nil or negligible"
"200343","Population aged 14 years or younger (thousands)","GIB","Gibraltar","2021","2021",6,,
"200343","Population aged 14 years or younger (thousands)","CYP","Cyprus","2021","2021",199,,
"200101","Total population (thousands)","OMN","Oman","2021","2021",4498,,
"200144","Population aged 15-24 years (thousands)","MHL","Marshall Islands","2021","2021",7,,
"200343","Population aged 14 years or younger (thousands)","ARE","United Arab Emirates","2021","2021",1405,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","SUR","Suriname","2021","2021",34,,
"200144","Population aged 15-24 years (thousands)","TZA","United Republic of Tanzania","2021","2021",12415,,
"200151","Population aged 65 years or older (thousands)","ITA","Italy","2021","2021",13956,,
"PA_NUS_PPP","PPP conversion factor, GDP (LCU per international $)","KNA","Saint Kitts and Nevis","2021","2021",1.67,,
"200343","Population aged 14 years or younger (thousands)","LBY","Libya","2021","2021",1951,,
"200345","Population aged 25-64 years (thousands) ","GTM","Guatemala","2021","2021",7165,,
"NY_GNP_PCAP_PP_CD","GNI per capita, PPP (current international $)","SEN","Senegal","2021","2021",3770,,
"NY_GDP_MKTP_KD_ZG","GDP growth (annual %)","SOM","Somalia","2021","2021",4,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","TUR","Türkiye","2021","2021",76,,
"200101","Total population (thousands)","AGO","Angola","2021","2021",33958,,
"200144","Population aged 15-24 years (thousands)","BHS","Bahamas","2021","2021",67,,
"200151","Population aged 65 years or older (thousands)","PAK","Pakistan","2021","2021",9625,,
"200345","Population aged 25-64 years (thousands) ","BDI","Burundi","2021","2021",4059,,
"200345","Population aged 25-64 years (thousands) ","COG","Congo","2021","2021",2160,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","SWZ","Eswatini","2021","2021",57,,
"200144","Population aged 15-24 years (thousands)","NZL","New Zealand","2021","2021",658,,
"200151","Population aged 65 years or older (thousands)","MDG","Madagascar","2021","2021",936,,
"PA_NUS_PPP","PPP conversion factor, GDP (LCU per international $)","USA","United States of America","2021","2021",1,,
"200101","Total population (thousands)","BLR","Belarus","2021","2021",9606,,
"DT_TDS_DECT_GN_ZS","Total debt service (% of GNI)","TON","Tonga","2021","2021",0.7,,
"XTGOV_IMF","General government total expenditure (current LCU)","UKR","Ukraine","2021","2021",2198326000000,,
"200101","Total population (thousands)","STP","Sao Tome and Principe","2021","2021",221,,
"NY_GNP_PCAP_PP_CD","GNI per capita, PPP (current international $)","SWE","Sweden","2021","2021",62380,,
"NY_GDP_MKTP_PP_CD","GDP, PPP (current international $)","SUR","Suriname","2021","2021",9988277565,,
"200101","Total population (thousands)","IRL","Ireland","2021","2021",4967,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","TTO","Trinidad and Tobago","2021","2021",15,,
"NY_GNP_PCAP_CD","GNI per capita, Atlas method (current US$)","LCA","Saint Lucia","2021","2021",9750,,
"200101","Total population (thousands)","MYS","Malaysia","2021","2021",33396,,
"200343","Population aged 14 years or younger (thousands)","GRC","Greece","2021","2021",1481,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","TZA","United Republic of Tanzania","2021","2021",1146,,
"200101","Total population (thousands)","MKD","North Macedonia","2021","2021",2108,,
"200144","Population aged 15-24 years (thousands)","MNE","Montenegro","2021","2021",79,,
"200345","Population aged 25-64 years (thousands) ","FIN","Finland","2021","2021",2810,,
"200101","Total population (thousands)","NRU","Nauru","2021","2021",12,,
"200345","Population aged 25-64 years (thousands) ","GRD","Grenada","2021","2021",64,,
"NY_GDP_MKTP_CN","GDP (current LCU)","USA","United States of America","2021","2021",23315080560000,,
"PA_NUS_PPP","PPP conversion factor, GDP (LCU per international $)","VNM","Viet Nam","2021","2021",7418.23,,
"200144","Population aged 15-24 years (thousands)","ARM","Armenia","2021","2021",329,,
"200151","Population aged 65 years or older (thousands)","ETH","Ethiopia","2021","2021",3726,,
"200151","Population aged 65 years or older (thousands)","MNP","Northern Mariana Islands","2021","2021",5,,
"NY_GDP_MKTP_KD_ZG","GDP growth (annual %)","TUV","Tuvalu","2021","2021",1.8,,
"200345","Population aged 25-64 years (thousands) ","MNG","Mongolia","2021","2021",1651,,
"SP_POP_GROW","Population growth (annual %)","LKA","Sri Lanka","2021","2021",1.1,,
"200151","Population aged 65 years or older (thousands)","MDV","Maldives","2021","2021",23,,
"200151","Population aged 65 years or older (thousands)","TON","Tonga","2021","2021",7,,
"200343","Population aged 14 years or younger (thousands)","POL","Poland","2021","2021",5899,,
"200345","Population aged 25-64 years (thousands) ","KGZ","Kyrgyzstan","2021","2021",2926,,
"200345","Population aged 25-64 years (thousands) ","PER","Peru","2021","2021",16221,,
"200345","Population aged 25-64 years (thousands) ","CHE","Switzerland","2021","2021",4836,,
"SP_POP_GROW","Population growth (annual %)","QAT","Qatar","2021","2021",-2.6,,
"200144","Population aged 15-24 years (thousands)","CMR","Cameroon","2021","2021",5256,,
"200151","Population aged 65 years or older (thousands)","IRN","Iran (Islamic Republic of)","2021","2021",6360,,
"200151","Population aged 65 years or older (thousands)","WSM","Samoa","2021","2021",11,,
"200101","Total population (thousands)","MAC","China, Macao Special Administrative Region","2021","2021",683,,
"200343","Population aged 14 years or younger (thousands)","SDN","Sudan","2021","2021",18537,,
"200343","Population aged 14 years or younger (thousands)","MOZ","Mozambique","2021","2021",13843,,
"NY_GNP_PCAP_PP_CD","GNI per capita, PPP (current international $)","TTO","Trinidad and Tobago","2021","2021",25330,,
"NY_GDP_MKTP_CD","GDP (current US$)","ESP","Spain","2021","2021",1427380681295,,
"200144","Population aged 15-24 years (thousands)","TKM","Turkmenistan","2021","2021",995,,
"200345","Population aged 25-64 years (thousands) ","DOM","Dominican Republic","2021","2021",5305,,
"NY_GDP_MKTP_CN","GDP (current LCU)","KNA","Saint Kitts and Nevis","2021","2021",2324280000,,
"SP_POP_GROW","Population growth (annual %)","UKR","Ukraine","2021","2021",-0.8,,
"200151","Population aged 65 years or older (thousands)","NPL","Nepal","2021","2021",1798,,
"NY_GNP_PCAP_CD","GNI per capita, Atlas method (current US$)","TJK","Tajikistan","2021","2021",1160,,
"200101","Total population (thousands)","IDN","Indonesia","2021","2021",272890,,
"200343","Population aged 14 years or younger (thousands)","HND","Honduras","2021","2021",3143,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","SEN","Senegal","2021","2021",51,,
"200101","Total population (thousands)","TKL","Tokelau","2021","2021",2,,
"200144","Population aged 15-24 years (thousands)","PHL","Philippines","2021","2021",20958,,
"200345","Population aged 25-64 years (thousands) ","MLI","Mali","2021","2021",6565,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","SWE","Sweden","2021","2021",12,,
"NY_GDP_PCAP_PP_CD","GDP per capita, PPP (current international $)","TUN","Tunisia","2021","2021",11471,,
"200101","Total population (thousands)","TCD","Chad","2021","2021",16910,,
"200144","Population aged 15-24 years (thousands)","HRV","Croatia","2021","2021",431,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","GBR","United Kingdom of Great Britain and Northern Ireland","2021","2021",46586,,
"NY_GDP_MKTP_CD","GDP (current US$)","SWZ","Eswatini","2021","2021",4748702401,,
"200101","Total population (thousands)","PAN","Panama","2021","2021",4323,,
"200151","Population aged 65 years or older (thousands)","CUW","Curaçao","2021","2021",27,,
"200343","Population aged 14 years or younger (thousands)","PER","Peru","2021","2021",8883,,
"XTGOV_IMF","General government total expenditure (current LCU)","QAT","Qatar","2021","2021",191800000000,,
"200343","Population aged 14 years or younger (thousands)","MNG","Mongolia","2021","2021",1075,,
"NY_GDP_MKTP_CD","GDP (current US$)","PHL","Philippines","2021","2021",394087362017,,
"XTGOV_IMF","General government total expenditure (current LCU)","LKA","Sri Lanka","2021","2021",3521736000000,,
"200151","Population aged 65 years or older (thousands)","HUN","Hungary","2021","2021",1977,,
"NY_GDP_PCAP_PP_CD","GDP per capita, PPP (current international $)","USA","United States of America","2021","2021",70219,,
"200101","Total population (thousands)","DZA","Algeria","2021","2021",43812,,
"200101","Total population (thousands)","BRA","Brazil","2021","2021",213828,,
"200345","Population aged 25-64 years (thousands) ","UZB","Uzbekistan","2021","2021",16761,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","TON","Tonga","2021","2021",71,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","UKR","Ukraine","2021","2021",1.2,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","IMN","Isle of Man","2021","2021",81,,
"200101","Total population (thousands)","CYP","Cyprus","2021","2021",1241,,
"200101","Total population (thousands)","CAN","Canada","2021","2021",38019,,
"200101","Total population (thousands)","FSM","Micronesia (Federated States of)","2021","2021",113,,
"200144","Population aged 15-24 years (thousands)","NIC","Nicaragua","2021","2021",1296,,
"200343","Population aged 14 years or younger (thousands)","JOR","Jordan","2021","2021",3625,,
"200101","Total population (thousands)","KGZ","Kyrgyzstan","2021","2021",6477,,
"200101","Total population (thousands)","ARE","United Arab Emirates","2021","2021",9327,,
"200343","Population aged 14 years or younger (thousands)","VUT","Vanuatu","2021","2021",125,,
"200343","Population aged 14 years or younger (thousands)","MRT","Mauritania","2021","2021",1923,,
"200345","Population aged 25-64 years (thousands) ","MAC","China, Macao Special Administrative Region","2021","2021",429,,
"200101","Total population (thousands)","VCT","Saint Vincent and the Grenadines","2021","2021",105,,
"200144","Population aged 15-24 years (thousands)","SYR","Syrian Arab Republic","2021","2021",4759,,
"200343","Population aged 14 years or younger (thousands)","STP","Sao Tome and Principe","2021","2021",89,,
"200101","Total population (thousands)","MLT","Malta","2021","2021",521,,
"200345","Population aged 25-64 years (thousands) ","BRN","Brunei Darussalam","2021","2021",251,,
"200345","Population aged 25-64 years (thousands) ","MOZ","Mozambique","2021","2021",10565,,
"200345","Population aged 25-64 years (thousands) ","CHN","China","2021","2021",826200,,
"NY_GDP_MKTP_PP_CD","GDP, PPP (current international $)","ZAF","South Africa","2021","2021",872421965215,,
"200144","Population aged 15-24 years (thousands)","LUX","Luxembourg","2021","2021",72,,
"200151","Population aged 65 years or older (thousands)","TKM","Turkmenistan","2021","2021",302,,
"NY_GDP_PCAP_PP_CD","GDP per capita, PPP (current international $)","KNA","Saint Kitts and Nevis","2021","2021",29226,,
"NY_GDP_MKTP_CN","GDP (current LCU)","UKR","Ukraine","2021","2021",5450849000000,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","SOM","Somalia","2021","2021",0.1,,
"200101","Total population (thousands)","PYF","French Polynesia","2021","2021",303,,
"200343","Population aged 14 years or younger (thousands)","LBN","Lebanon","2021","2021",1561,,
"NY_GDP_MKTP_KD_ZG","GDP growth (annual %)","TJK","Tajikistan","2021","2021",9.4,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ESP","Spain","2021","2021",83,,
"200151","Population aged 65 years or older (thousands)","PRI","Puerto Rico","2021","2021",718,,
"200343","Population aged 14 years or younger (thousands)","DJI","Djibouti","2021","2021",340,,
"PA_NUS_PPP","PPP conversion factor, GDP (LCU per international $)","CHE","Switzerland","2021","2021",1.11,,
"NY_GDP_DEFL_ZS","GDP deflator (base year varies by country)","SEN","Senegal","2021","2021",107.3,,
"200101","Total population (thousands)","SLV","El Salvador","2021","2021",6305,,
"200101","Total population (thousands)","BHR","Bahrain","2021","2021",1461,,
"200144","Population aged 15-24 years (thousands)","MUS","Mauritius","2021","2021",190,,
"NY_GDP_DEFL_ZS","GDP deflator (base year varies by country)","SWE","Sweden","2021","2021",114.2,,
"200101","Total population (thousands)","KOR","Republic of Korea","2021","2021",51831,,
"200345","Population aged 25-64 years (thousands) ","NER","Niger","2021","2021",7258,,
"200144","Population aged 15-24 years (thousands)","GEO","Georgia","2021","2021",426,,
"200343","Population aged 14 years or younger (thousands)","AGO","Angola","2021","2021",15368,,
"200345","Population aged 25-64 years (thousands) ","GHA","Ghana","2021","2021",13097,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CHE","Switzerland","2021","2021",731661670000,,
"NY_GDP_MKTP_CD","GDP (current US$)","ZZA","Channel Islands","2021","2021",11735662220,,
"200144","Population aged 15-24 years (thousands)","AIA","Anguilla","2021","2021",2,,
"200151","Population aged 65 years or older (thousands)","FJI","Fiji","2021","2021",52,,
"200343","Population aged 14 years or younger (thousands)","NLD","Netherlands","2021","2021",2714,,
"200345","Population aged 25-64 years (thousands) ","KEN","Kenya","2021","2021",19858,,
"200345","Population aged 25-64 years (thousands) ","USA","United States of America","2021","2021",175358,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ARE","United Arab Emirates","2021","2021",79,,
"NY_GDP_MKTP_PP_CD","GDP, PPP (current international $)","UGA","Uganda","2021","2021",113663450045,,
"200144","Population aged 15-24 years (thousands)","BFA","Burkina Faso","2021","2021",4319,,
"200151","Population aged 65 years or older (thousands)","COL","Colombia","2021","2021",4406,,
"200151","Population aged 65 years or older (thousands)","LCA","Saint Lucia","2021","2021",16,,
"200343","Population aged 14 years or younger (thousands)","EST","Estonia","2021","2021",219,,
"NY_GDP_MKTP_PP_CD","GDP, PPP (current international $)","SVN","Slovenia","2021","2021",92701124138,,
"200101","Total population (thousands)","YEM","Yemen","2021","2021",32641,,
"200343","Population aged 14 years or younger (thousands)","NGA","Nigeria","2021","2021",91505,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","SWE","Sweden","2021","2021",2,,
"NY_GDP_MKTP_KD_ZG","GDP growth (annual %)","TUN","Tunisia","2021","2021",4.4,,
"200101","Total population (thousands)","REU","Réunion","2021","2021",962,,
"200144","Population aged 15-24 years (thousands)","VEN","Venezuela (Bolivarian Republic of)","2021","2021",4669,,
"200343","Population aged 14 years or younger (thousands)","BLR","Belarus","2021","2021",1619,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","QAT","Qatar","2021","2021",1.8,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","TZA","United Republic of Tanzania","2021","2021",64,,
"200345","Population aged 25-64 years (thousands) ","BEN","Benin","2021","2021",4475,,
"200345","Population aged 25-64 years (thousands) ","COD","Democratic Republic of the Congo","2021","2021",29710,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LKA","Sri Lanka","2021","2021",2,,
"200151","Population aged 65 years or older (thousands)","HKG","China, Hong Kong Special Administrative Region","2021","2021",1437,,
"DT_TDS_DECT_GN_ZS","Total debt service (% of GNI)","PHL","Philippines","2021","2021",3,,
"DT_TDS_DECT_GN_ZS","Total debt service (% of GNI)","TUR","Türkiye","2021","2021",9.1,,
"NY_GDP_PCAP_PP_CD","GDP per capita, PPP (current international $)","VNM","Viet Nam","2021","2021",11728,,
"200343","Population aged 14 years or younger (thousands)","TKL","Tokelau","2021","2021",1,,
"200101","Total population (thousands)","GTM","Guatemala","2021","2021",17494,,
"200101","Total population (thousands)","IMN","Isle of Man","2021","2021",84,,
"NY_GDP_MKTP_CD","GDP (current US$)","TON","Tonga","2021","2021",469228124,,
"200345","Population aged 25-64 years (thousands) ","GRC","Greece","2021","2021",5553,,
"200345","Population aged 25-64 years (thousands) ","MTQ","Martinique","2021","2021",181,,
"200144","Population aged 15-24 years (thousands)","PRK","Democratic People's Republic of Korea","2021","2021",3639,,
"200151","Population aged 65 years or older (thousands)","BMU","Bermuda","2021","2021",12,,
"NY_GDP_MKTP_CD","GDP (current US$)","TUR","Türkiye","2021","2021",819034484303,,
"200343","Population aged 14 years or younger (thousands)","BGR","Bulgaria","2021","2021",972,,
"200345","Population aged 25-64 years (thousands) ","KNA","Saint Kitts and Nevis","2021","2021",27,,
"NY_GDP_DEFL_ZS","GDP deflator (base year varies by country)","TTO","Trinidad and Tobago","2021","2021",110.5,,
"200101","Total population (thousands)","SSD","South Sudan","2021","2021",10667,,
"200144","Population aged 15-24 years (thousands)","KAZ","Kazakhstan","2021","2021",2399,,
"200151","Population aged 65 years or older (thousands)","MNE","Montenegro","2021","2021",101,,
"200345","Population aged 25-64 years (thousands) ","ATG","Antigua and Barbuda","2021","2021",52,,
"PA_NUS_PPP","PPP conversion factor, GDP (LCU per international $)","TUN","Tunisia","2021","2021",0.93,,
"200151","Population aged 65 years or older (thousands)","MMR","Myanmar","2021","2021",3511,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","SEN","Senegal","2021","2021",29,,
"NY_GDP_MKTP_CN","GDP (current LCU)","BLR","Belarus","2021","2021",176879000000,,
"200101","Total population (thousands)","NCL","New Caledonia","2021","2021",287,,
"200343","Population aged 14 years or younger (thousands)","GUY","Guyana","2021","2021",231,,
"NY_GDP_MKTP_KD_ZG","GDP growth (annual %)","LCA","Saint Lucia","2021","2021",12.2,,
"200101","Total population (thousands)","THA","Thailand","2021","2021",71562,,
"200345","Population aged 25-64 years (thousands) ","HND","Honduras","2021","2021",4530,,
"NY_GDP_MKTP_KD_ZG","GDP growth (annual %)","SWZ","Eswatini","2021","2021",7.9,,
"200151","Population aged 65 years or older (thousands)","PHL","Philippines","2021","2021",5992,,
"NY_GNP_PCAP_PP_CD","GNI per capita, PPP (current international $)","TZA","United Republic of Tanzania","2021","2021",2800,,
"200101","Total population (thousands)","USA","United States of America","2021","2021",336496,,
"200151","Population aged 65 years or older (thousands)","SVN","Slovenia","2021","2021",430,,
"PA_NUS_PPP","PPP conversion factor, GDP (LCU per international $)","STP","Sao Tome and Principe","2021","2021",11.02,,
"200101","Total population (thousands)","FIN","Finland","2021","2021",5534,,
"200151","Population aged 65 years or older (thousands)","UGA","Uganda","2021","2021",755,,
"200343","Population aged 14 years or younger (thousands)","TUN","Tunisia","2021","2021",3047,,
"XTGOV_IMF","General government total expenditure (current LCU)","VNM","Viet Nam","2021","2021",1854940000000000,,
"200101","Total population (thousands)","TUV","Tuvalu","2021","2021",11,,
"200343","Population aged 14 years or younger (thousands)","PAN","Panama","2021","2021",1147,,
"NY_GDP_MKTP_CN","GDP (current LCU)","LKA","Sri Lanka","2021","2021",17600191000000,,
"NY_GNP_PCAP_CD","GNI per capita, Atlas method (current US$)","ESP","Spain","2021","2021",29690,,
"200101","Total population (thousands)","CIV","Côte d'Ivoire","2021","2021",27146,,
"200101","Total population (thousands)","MNG","Mongolia","2021","2021",3322,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CHE","Switzerland","2021","2021",1.5,,
"NY_GDP_MKTP_CN","GDP (current LCU)","QAT","Qatar","2021","2021",654024759415,,
"NY_GNP_PCAP_CD","GNI per capita, Atlas method (current US$)","ARE","United Arab Emirates","2021","2021",43460,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ZZA","Channel Islands","2021","2021",81,,
"200101","Total population (thousands)","BOL","Bolivia (Plurinational State of)","2021","2021",12010,,
"200101","Total population (thousands)","PER","Peru","2021","2021",33519,,
"200151","Population aged 65 years or older (thousands)","VIR","United States Virgin Islands","2021","2021",20,,
"DT_TDS_DECT_GN_ZS","Total debt service (% of GNI)","ZAF","South Africa","2021","2021",6.5,,
"200101","Total population (thousands)","LBN","Lebanon","2021","2021",5631,,
"200144","Population aged 15-24 years (thousands)","GRL","Greenland","2021","2021",7,,
"200151","Population aged 65 years or older (thousands)","HRV","Croatia","2021","2021",889,,
"200343","Population aged 14 years or younger (thousands)","ARG","Argentina","2021","2021",10617,,
"NY_GDP_DEFL_ZS","GDP deflator (base year varies by country)","GBR","United Kingdom of Great Britain and Northern Ireland","2021","2021",114.1,,
"200343","Population aged 14 years or younger (thousands)","KOR","Republic of Korea","2021","2021",6239,,
"200345","Population aged 25-64 years (thousands) ","JAM","Jamaica","2021","2021",1562,,
"SP_POP_GROW","Population growth (annual %)","KNA","Saint Kitts and Nevis","2021","2021",-0.1,,
"NY_GDP_MKTP_PP_CD","GDP, PPP (current international $)","TUR","Türkiye","2021","2021",2581588801725,,
"200144","Population aged 15-24 years (thousands)","VGB","British Virgin Islands","2021","2021",4,,
"DT_TDS_DECT_GN_ZS","Total debt service (% of GNI)","TJK","Tajikistan","2021","2021",4.8,,
"XTGOV_IMF","General government total expenditure (current LCU)","TTO","Trinidad and Tobago","2021","2021",49608000000,,
"200151","Population aged 65 years or older (thousands)","ECU","Ecuador","2021","2021",1341,,
"PA_NUS_PPP","PPP conversion factor, GDP (LCU per international $)","BLR","Belarus","2021","2021",0.87,,
"200151","Population aged 65 years or older (thousands)","FRA","France","2021","2021",13649,,
"200343","Population aged 14 years or younger (thousands)","RWA","Rwanda","2021","2021",5203,,
"200345","Population aged 25-64 years (thousands) ","TCD","Chad","2021","2021",5193,,
"SP_POP_GROW","Population growth (annual %)","SEN","Senegal","2021","2021",2.6,,
"200144","Population aged 15-24 years (thousands)","SWE","Sweden","2021","2021",1166,,
"200151","Population aged 65 years or older (thousands)","LSO","Lesotho","2021","2021",96,,
"200345","Population aged 25-64 years (thousands) ","THA","Thailand","2021","2021",41019,,
"200151","Population aged 65 years or older (thousands)","AFG","Afghanistan","2021","2021",955,,
"200343","Population aged 14 years or younger (thousands)","NCL","New Caledonia","2021","2021",65,,
"200144","Population aged 15-24 years (thousands)","URY","Uruguay","2021","2021",498,,
"200345","Population aged 25-64 years (thousands) ","MYT","Mayotte","2021","2021",113,,
"NY_GDP_MKTP_CD","GDP (current US$)","LCA","Saint Lucia","2021","2021",1691259259,,
"200144","Population aged 15-24 years (thousands)","MMR","Myanmar","2021","2021",9087,,
"200144","Population aged 15-24 years (thousands)","DMA","Dominica","2021","2021",12,,
"200101","Total population (thousands)","NLD","Netherlands","2021","2021",17467,,
"200151","Population aged 65 years or older (thousands)","TJK","Tajikistan","2021","2021",314,,
"200345","Population aged 25-64 years (thousands) ","OMN","Oman","2021","2021",2622,,
"NY_GDP_MKTP_PP_CD","GDP, PPP (current international $)","PHL","Philippines","2021","2021",1017308203390,,
"PA_NUS_PPP","PPP conversion factor, GDP (LCU per international $)","LKA","Sri Lanka","2021","2021",54.33,,
"200144","Population aged 15-24 years (thousands)","GUM","Guam","2021","2021",27,,
"200151","Population aged 65 years or older (thousands)","ZMB","Zambia","2021","2021",333,,
"200343","Population aged 14 years or younger (thousands)","MLT","Malta","2021","2021",69,,
"DT_TDS_DECT_GN_ZS","Total debt service (% of GNI)","UGA","Uganda","2021","2021",1.9,,
"200144","Population aged 15-24 years (thousands)","ASM","American Samoa","2021","2021",7,,
"200144","Population aged 15-24 years (thousands)","SUR","Suriname","2021","2021",107,,
"200151","Population aged 65 years or older (thousands)","GAB","Gabon","2021","2021",90,,
"200343","Population aged 14 years or younger (thousands)","CHN","China","2021","2021",254803,,
"200343","Population aged 14 years or younger (thousands)","IMN","Isle of Man","2021","2021",13,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","GBR","United Kingdom of Great Britain and Northern Ireland","2021","2021",4,,
"200144","Population aged 15-24 years (thousands)","ROU","Romania","2021","2021",2051,,
"200345","Population aged 25-64 years (thousands) ","AUS","Australia","2021","2021",13611,,
"200144","Population aged 15-24 years (thousands)","ITA","Italy","2021","2021",5808,,
"200151","Population aged 65 years or older (thousands)","TUR","Türkiye","2021","2021",6990,,
"200343","Population aged 14 years or younger (thousands)","BEN","Benin","2021","2021",5468,,
"200343","Population aged 14 years or younger (thousands)","KHM","Cambodia","2021","2021",4861,,
"200345","Population aged 25-64 years (thousands) ","VCT","Saint Vincent and the Grenadines","2021","2021",55,,
"200101","Total population (thousands)","SOM","Somalia","2021","2021",16801,,
"200144","Population aged 15-24 years (thousands)","KWT","Kuwait","2021","2021",410,,
"200343","Population aged 14 years or younger (thousands)","SSD","South Sudan","2021","2021",4814,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","SUR","Suriname","2021","2021",4869,,
"NY_GDP_PCAP_PP_CD","GDP per capita, PPP (current international $)","THA","Thailand","2021","2021",18855,,
"200101","Total population (thousands)","COG","Congo","2021","2021",5769,,
"200345","Population aged 25-64 years (thousands) ","LBY","Libya","2021","2021",3244,,
"200345","Population aged 25-64 years (thousands) ","BLR","Belarus","2021","2021",5456,,
"200345","Population aged 25-64 years (thousands) ","NOR","Norway","2021","2021",2850,,
"200144","Population aged 15-24 years (thousands)","DNK","Denmark","2021","2021",719,,
"200151","Population aged 65 years or older (thousands)","HTI","Haiti","2021","2021",508,,
"200151","Population aged 65 years or older (thousands)","SYC","Seychelles","2021","2021",8,,
"NY_GNP_PCAP_CD","GNI per capita, Atlas method (current US$)","TON","Tonga","2021","2021",4930,,
"200101","Total population (thousands)","GUY","Guyana","2021","2021",803,,
"NY_GNP_PCAP_PP_CD","GNI per capita, PPP (current international $)","QAT","Qatar","2021","2021",100890,,
"XTGOV_IMF","General government total expenditure (current LCU)","CHE","Switzerland","2021","2021",257419000000,,
"200343","Population aged 14 years or younger (thousands)","SRB","Serbia","2021","2021",1040,,
"200151","Population aged 65 years or older (thousands)","BIH","Bosnia and Herzegovina","2021","2021",592,,
"200345","Population aged 25-64 years (thousands) ","ABW","Aruba","2021","2021",59,,
"200345","Population aged 25-64 years (thousands) ","EST","Estonia","2021","2021",713,,
"SP_POP_GROW","Population growth (annual %)","TTO","Trinidad and Tobago","2021","2021",0.5,,
"NY_GDP_MKTP_CN","GDP (current LCU)","STP","Sao Tome and Principe","2021","2021",10989000000,,
"200151","Population aged 65 years or older (thousands)","GLP","Guadeloupe","2021","2021",77,,
"200151","Population aged 65 years or older (thousands)","ZAF","South Africa","2021","2021",3554,,
"200343","Population aged 14 years or younger (thousands)","TUV","Tuvalu","2021","2021",4,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","LCA","Saint Lucia","2021","2021",71,,
"200151","Population aged 65 years or older (thousands)","ASM","American Samoa","2021","2021",3,,
"200343","Population aged 14 years or younger (thousands)","USA","United States of America","2021","2021",61845,,
"200345","Population aged 25-64 years (thousands) ","YEM","Yemen","2021","2021",12013,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","TTO","Trinidad and Tobago","2021","2021",1.6,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","TJK","Tajikistan","2021","2021",72,,
"NY_GDP_MKTP_CD","GDP (current US$)","SVN","Slovenia","2021","2021",61748586535,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","UGA","Uganda","2021","2021",883,,
"200144","Population aged 15-24 years (thousands)","PSE","Palestine","2021","2021",1003,,
"200144","Population aged 15-24 years (thousands)","FJI","Fiji","2021","2021",153,,
"200101","Total population (thousands)","TUN","Tunisia","2021","2021",12217,,
"NY_GDP_DEFL_ZS","GDP deflator (base year varies by country)","TZA","United Republic of Tanzania","2021","2021",127,,
"200144","Population aged 15-24 years (thousands)","IRN","Iran (Islamic Republic of)","2021","2021",11213,,
